Ord_id,Order_ID,Order_Date,Order_Priority
Ord_4182,35457,2009-12-07,LOW
Ord_4183,35940,2010-05-27,CRITICAL
Ord_4184,37313,2012-07-02,NOT SPECIFIED
Ord_4185,37348,2009-06-13,HIGH
Ord_4186,37510,2009-03-08,CRITICAL
Ord_4187,37762,2012-06-06,MEDIUM
Ord_4188,38628,2011-10-29,LOW
Ord_4189,38848,2012-12-16,HIGH
Ord_4190,38950,2011-07-02,NOT SPECIFIED
Ord_4191,39521,2009-08-09,LOW
Ord_4192,40289,2012-11-26,NOT SPECIFIED
Ord_4193,40775,2010-11-17,LOW
Ord_4194,41094,2009-01-06,LOW
Ord_4195,41351,2010-09-23,NOT SPECIFIED
Ord_4196,41605,2010-12-25,MEDIUM
Ord_4197,41667,2012-06-20,HIGH
Ord_4198,42982,2012-07-27,LOW
Ord_4199,44167,2012-01-30,CRITICAL
Ord_4200,44997,2011-09-28,LOW
Ord_4201,45408,2010-12-26,LOW
Ord_4202,45924,2010-12-21,LOW
Ord_4203,46565,2011-06-22,NOT SPECIFIED
Ord_4204,47173,2009-09-01,NOT SPECIFIED
Ord_4205,47271,2011-07-28,MEDIUM
Ord_4206,47815,2012-12-30,NOT SPECIFIED
Ord_4207,47909,2010-03-09,MEDIUM
Ord_4208,48609,2010-02-24,HIGH
Ord_4209,48643,2012-10-18,MEDIUM
Ord_4210,49380,2012-05-04,MEDIUM
Ord_4211,49607,2009-05-04,MEDIUM
Ord_4212,49862,2012-09-12,NOT SPECIFIED
Ord_4213,50209,2010-09-10,HIGH
Ord_4214,50432,2009-06-07,LOW
Ord_4215,50500,2011-09-06,LOW
Ord_4216,50626,2009-10-20,MEDIUM
Ord_4217,50657,2011-12-18,HIGH
Ord_4218,51175,2012-08-14,HIGH
Ord_4219,51202,2012-04-13,HIGH
Ord_4220,51488,2010-05-02,HIGH
Ord_4221,51873,2009-05-06,HIGH
Ord_4222,53222,2009-10-19,LOW
Ord_4223,54146,2010-10-18,LOW
Ord_4224,55335,2012-09-15,NOT SPECIFIED
Ord_4225,55525,2009-05-08,LOW
Ord_4226,55746,2009-06-30,NOT SPECIFIED
Ord_4227,56960,2009-08-06,HIGH
Ord_4228,57059,2011-06-01,MEDIUM
Ord_4229,57568,2010-06-17,NOT SPECIFIED
Ord_4230,57798,2012-09-15,HIGH
Ord_4231,58273,2010-06-20,HIGH
Ord_4232,58693,2009-10-21,LOW
Ord_4233,58818,2009-04-15,CRITICAL
Ord_4234,59171,2011-09-12,MEDIUM
Ord_4235,59271,2011-04-25,NOT SPECIFIED
Ord_4236,59680,2012-06-18,CRITICAL
Ord_4237,97,2010-01-28,MEDIUM
Ord_4238,323,2009-03-25,CRITICAL
Ord_4239,1095,2011-08-21,MEDIUM
Ord_4240,2562,2012-07-31,CRITICAL
Ord_4241,4099,2012-08-20,CRITICAL
Ord_4242,5509,2009-04-07,LOW
Ord_4243,8132,2009-05-14,LOW
Ord_4244,8868,2009-01-28,LOW
Ord_4245,10213,2011-02-17,HIGH
Ord_4246,10884,2009-11-25,LOW
Ord_4247,11843,2009-07-17,MEDIUM
Ord_4248,12099,2009-09-11,CRITICAL
Ord_4249,12418,2012-02-18,NOT SPECIFIED
Ord_4250,13923,2012-07-08,HIGH
Ord_4251,14439,2012-08-30,HIGH
Ord_4252,16643,2010-04-11,LOW
Ord_4253,16807,2012-01-15,MEDIUM
Ord_4254,16864,2012-10-29,NOT SPECIFIED
Ord_4255,18147,2009-07-17,NOT SPECIFIED
Ord_4256,18918,2012-10-27,NOT SPECIFIED
Ord_4257,18919,2009-06-28,LOW
Ord_4258,19104,2010-08-10,HIGH
Ord_4259,19207,2012-03-15,NOT SPECIFIED
Ord_4260,19840,2010-05-24,CRITICAL
Ord_4261,19943,2009-11-24,CRITICAL
Ord_4262,20002,2012-08-12,MEDIUM
Ord_4263,20066,2012-09-02,CRITICAL
Ord_4264,20615,2012-04-15,MEDIUM
Ord_4265,20864,2011-12-06,HIGH
Ord_4266,20868,2010-10-09,LOW
Ord_4267,21541,2009-10-08,NOT SPECIFIED
Ord_4268,22661,2010-09-26,NOT SPECIFIED
Ord_4269,22689,2011-10-09,LOW
Ord_4270,23361,2010-07-03,CRITICAL
Ord_4271,23396,2010-06-18,LOW
Ord_4272,23427,2011-08-08,LOW
Ord_4273,23751,2009-03-18,MEDIUM
Ord_4274,23943,2011-06-23,CRITICAL
Ord_4275,24608,2012-08-14,MEDIUM
Ord_4276,25507,2009-08-05,NOT SPECIFIED
Ord_4277,25509,2009-05-22,CRITICAL
Ord_4278,25952,2010-09-04,HIGH
Ord_4279,26336,2012-05-26,HIGH
Ord_4280,27558,2011-07-07,NOT SPECIFIED
Ord_4281,27969,2010-06-08,LOW
Ord_4282,29637,2009-05-25,HIGH
Ord_4283,30469,2012-12-25,NOT SPECIFIED
Ord_4284,31460,2012-08-26,HIGH
Ord_4285,31939,2011-06-25,HIGH
Ord_4286,33826,2010-12-19,LOW
Ord_4287,34151,2011-09-09,NOT SPECIFIED
Ord_4288,34659,2012-11-19,HIGH
Ord_4289,35200,2009-02-05,MEDIUM
Ord_4290,35456,2012-11-01,CRITICAL
Ord_4291,35840,2010-05-29,HIGH
Ord_4292,36069,2009-12-05,LOW
Ord_4293,36640,2011-11-18,NOT SPECIFIED
Ord_4294,36931,2011-01-19,NOT SPECIFIED
Ord_4295,37543,2011-12-31,MEDIUM
Ord_4296,39111,2011-07-25,MEDIUM
Ord_4297,39139,2010-11-13,NOT SPECIFIED
Ord_4298,39490,2012-08-12,LOW
Ord_4299,39938,2012-06-10,HIGH
Ord_4300,40098,2012-02-05,LOW
Ord_4301,41056,2012-03-26,CRITICAL
Ord_4302,42115,2012-02-18,CRITICAL
Ord_4303,43459,2011-11-07,CRITICAL
Ord_4304,45476,2012-04-18,CRITICAL
Ord_4305,45958,2011-05-25,MEDIUM
Ord_4306,47591,2012-01-02,CRITICAL
Ord_4307,49764,2010-10-03,LOW
Ord_4308,50118,2010-03-18,NOT SPECIFIED
Ord_4309,50183,2010-05-24,HIGH
Ord_4310,50786,2009-10-12,LOW
Ord_4311,50978,2012-03-31,HIGH
Ord_4312,50983,2011-06-28,CRITICAL
Ord_4313,52002,2009-06-04,HIGH
Ord_4314,52227,2009-02-12,MEDIUM
Ord_4315,52261,2011-04-21,NOT SPECIFIED
Ord_4316,52743,2010-07-04,HIGH
Ord_4317,53120,2012-05-17,NOT SPECIFIED
Ord_4318,53920,2009-03-18,CRITICAL
Ord_4319,54630,2012-08-10,LOW
Ord_4320,55299,2012-03-30,LOW
Ord_4321,55520,2011-05-07,CRITICAL
Ord_4322,55653,2010-11-26,MEDIUM
Ord_4323,56577,2011-11-02,CRITICAL
Ord_4324,56711,2011-02-06,LOW
Ord_4325,56769,2010-11-29,MEDIUM
Ord_4326,57440,2010-07-23,LOW
Ord_4327,57889,2010-04-07,LOW
Ord_4328,58564,2012-11-12,CRITICAL
Ord_4329,59072,2009-05-25,NOT SPECIFIED
Ord_4330,59652,2011-01-27,MEDIUM
Ord_4331,59783,2010-08-19,LOW
Ord_4332,195,2010-12-27,MEDIUM
Ord_4333,224,2009-06-17,NOT SPECIFIED
Ord_4334,263,2009-05-16,HIGH
Ord_4335,353,2010-12-30,LOW
Ord_4336,417,2009-02-05,MEDIUM
Ord_4337,448,2011-08-20,MEDIUM
Ord_4338,871,2011-11-14,LOW
Ord_4339,929,2012-10-01,HIGH
Ord_4340,967,2012-06-20,MEDIUM
Ord_4341,1575,2011-09-12,MEDIUM
Ord_4342,1637,2011-02-07,NOT SPECIFIED
Ord_4343,1888,2010-10-30,NOT SPECIFIED
Ord_4344,2052,2012-04-12,HIGH
Ord_4345,2055,2010-09-03,CRITICAL
Ord_4346,2309,2011-09-03,LOW
Ord_4347,2341,2010-05-29,LOW
Ord_4348,2436,2011-09-10,NOT SPECIFIED
Ord_4349,2500,2012-08-14,HIGH
Ord_4350,2535,2010-05-24,LOW
Ord_4351,2658,2011-09-22,MEDIUM
Ord_4352,2725,2009-05-20,NOT SPECIFIED
Ord_4353,2756,2009-04-17,CRITICAL
Ord_4354,2853,2009-05-04,HIGH
Ord_4355,2914,2010-03-02,MEDIUM
Ord_4356,3008,2011-11-07,MEDIUM
Ord_4357,3042,2009-11-20,MEDIUM
Ord_4358,3175,2009-07-14,LOW
Ord_4359,3300,2011-07-14,LOW
Ord_4360,3328,2012-11-18,LOW
Ord_4361,3525,2011-12-21,NOT SPECIFIED
Ord_4362,3526,2011-03-15,LOW
Ord_4363,3621,2010-05-05,MEDIUM
Ord_4364,3649,2009-07-05,LOW
Ord_4365,3814,2011-02-21,LOW
Ord_4366,3911,2011-03-16,NOT SPECIFIED
Ord_4367,4134,2011-01-11,CRITICAL
Ord_4368,4230,2012-03-03,CRITICAL
Ord_4369,4324,2011-07-16,CRITICAL
Ord_4370,4581,2012-09-03,NOT SPECIFIED
Ord_4371,4706,2012-12-28,NOT SPECIFIED
Ord_4372,4738,2012-04-07,HIGH
Ord_4373,4771,2012-12-13,CRITICAL
Ord_4374,4804,2012-01-27,HIGH
Ord_4375,4870,2009-08-05,MEDIUM
Ord_4376,4931,2009-11-16,CRITICAL
Ord_4377,5094,2010-03-28,NOT SPECIFIED
Ord_4378,5188,2011-03-01,NOT SPECIFIED
Ord_4379,5408,2012-07-20,LOW
Ord_4380,5472,2010-04-10,LOW
Ord_4381,5702,2010-09-06,NOT SPECIFIED
Ord_4382,5958,2011-09-15,MEDIUM
Ord_4383,5984,2009-06-17,LOW
Ord_4384,5989,2011-10-14,MEDIUM
Ord_4385,5990,2010-04-07,CRITICAL
Ord_4386,6054,2011-09-08,LOW
Ord_4387,6531,2010-07-17,HIGH
Ord_4388,6564,2011-01-21,LOW
Ord_4389,6566,2011-05-21,CRITICAL
Ord_4390,6693,2012-05-24,CRITICAL
Ord_4391,6753,2010-09-26,LOW
Ord_4392,6788,2011-08-04,NOT SPECIFIED
Ord_4393,6880,2009-05-25,MEDIUM
Ord_4394,6886,2012-01-19,HIGH
Ord_4395,7042,2012-01-08,MEDIUM
Ord_4396,7043,2009-01-25,CRITICAL
Ord_4397,7174,2012-03-10,NOT SPECIFIED
Ord_4398,7812,2011-04-20,LOW
Ord_4399,7840,2011-01-08,LOW
Ord_4400,8001,2010-11-19,HIGH
Ord_4401,8101,2010-03-04,MEDIUM
Ord_4402,8161,2009-06-03,HIGH
Ord_4403,8325,2009-01-14,CRITICAL
Ord_4404,8576,2009-01-09,HIGH
Ord_4405,8582,2010-11-20,LOW
Ord_4406,8832,2012-02-02,LOW
Ord_4407,8901,2011-08-20,LOW
Ord_4408,8930,2009-05-19,MEDIUM
Ord_4409,8999,2009-06-12,HIGH
Ord_4410,9091,2010-11-11,HIGH
Ord_4411,9092,2009-07-24,NOT SPECIFIED
Ord_4412,9093,2011-12-09,MEDIUM
Ord_4413,9251,2010-08-29,MEDIUM
Ord_4414,9344,2011-12-06,LOW
Ord_4415,9824,2011-01-22,CRITICAL
Ord_4416,10052,2009-09-07,NOT SPECIFIED
Ord_4417,10080,2010-02-12,LOW
Ord_4418,10117,2010-11-16,MEDIUM
Ord_4419,10146,2009-05-01,LOW
Ord_4420,10277,2009-04-07,MEDIUM
Ord_4421,10305,2009-07-07,LOW
Ord_4422,10339,2011-10-11,LOW
Ord_4423,10466,2012-12-25,HIGH
Ord_4424,10562,2009-11-11,NOT SPECIFIED
Ord_4425,10563,2010-09-29,CRITICAL
Ord_4426,10658,2009-08-27,LOW
Ord_4427,10662,2011-05-12,LOW
Ord_4428,10948,2012-08-13,MEDIUM
Ord_4429,11014,2010-09-07,HIGH
Ord_4430,11077,2009-03-20,LOW
Ord_4431,11174,2009-04-09,MEDIUM
Ord_4432,11680,2009-09-04,MEDIUM
Ord_4433,11682,2010-07-04,LOW
Ord_4434,11714,2009-08-04,CRITICAL
Ord_4435,11748,2009-06-03,NOT SPECIFIED
Ord_4436,11780,2010-09-21,CRITICAL
Ord_4437,12007,2009-09-27,NOT SPECIFIED
Ord_4438,12039,2010-06-16,HIGH
Ord_4439,12066,2011-02-06,MEDIUM
Ord_4440,12262,2011-12-10,LOW
Ord_4441,12486,2011-02-20,HIGH
Ord_4442,12612,2010-12-21,LOW
Ord_4443,12706,2009-11-20,CRITICAL
Ord_4444,12708,2010-01-07,LOW
Ord_4445,12930,2011-11-24,HIGH
Ord_4446,12965,2010-06-25,MEDIUM
Ord_4447,13090,2010-07-26,NOT SPECIFIED
Ord_4448,13157,2012-02-11,MEDIUM
Ord_4449,13218,2009-05-16,HIGH
Ord_4450,13314,2009-05-13,HIGH
Ord_4451,13536,2009-08-18,MEDIUM
Ord_4452,13569,2011-04-10,CRITICAL
Ord_4453,13570,2012-12-02,NOT SPECIFIED
Ord_4454,13602,2009-01-13,LOW
Ord_4455,13668,2012-02-24,CRITICAL
Ord_4456,13958,2010-01-23,LOW
Ord_4457,13991,2012-03-06,HIGH
Ord_4458,14048,2010-05-17,NOT SPECIFIED
Ord_4459,14311,2009-08-01,CRITICAL
Ord_4460,14434,2011-02-15,NOT SPECIFIED
Ord_4461,14630,2012-10-16,LOW
Ord_4462,14851,2012-05-11,NOT SPECIFIED
Ord_4463,14950,2010-09-26,LOW
Ord_4464,14981,2010-10-26,MEDIUM
Ord_4465,15105,2009-11-03,LOW
Ord_4466,15111,2009-12-17,NOT SPECIFIED
Ord_4467,15202,2010-07-09,HIGH
Ord_4468,15206,2010-11-04,LOW
Ord_4469,15616,2012-03-23,CRITICAL
Ord_4470,15654,2009-10-02,NOT SPECIFIED
Ord_4471,16102,2009-12-13,NOT SPECIFIED
Ord_4472,16356,2011-08-02,CRITICAL
Ord_4473,16481,2011-02-18,LOW
Ord_4474,16641,2010-05-10,HIGH
Ord_4475,16642,2011-03-02,NOT SPECIFIED
Ord_4476,16709,2012-10-06,HIGH
Ord_4477,16992,2010-12-12,HIGH
Ord_4478,16995,2010-12-18,NOT SPECIFIED
Ord_4479,17093,2012-02-11,NOT SPECIFIED
Ord_4480,17510,2012-10-30,CRITICAL
Ord_4481,17542,2010-08-31,LOW
Ord_4482,17568,2010-10-08,NOT SPECIFIED
Ord_4483,17571,2012-03-15,NOT SPECIFIED
Ord_4484,17636,2009-02-04,LOW
Ord_4485,17669,2009-04-29,HIGH
Ord_4486,17700,2012-10-27,CRITICAL
Ord_4487,17701,2012-05-21,CRITICAL
Ord_4488,17799,2012-09-20,MEDIUM
Ord_4489,18275,2012-01-10,LOW
Ord_4490,18336,2009-04-24,NOT SPECIFIED
Ord_4491,18402,2009-08-29,LOW
Ord_4492,18466,2012-05-21,LOW
Ord_4493,18530,2010-12-31,NOT SPECIFIED
Ord_4494,18790,2009-02-11,HIGH
Ord_4495,18819,2009-02-25,LOW
Ord_4496,18855,2009-09-15,HIGH
Ord_4497,19040,2011-12-19,HIGH
Ord_4498,19041,2011-07-26,LOW
Ord_4499,19047,2009-01-28,HIGH
Ord_4500,19143,2012-11-04,HIGH
Ord_4501,19264,2011-09-29,HIGH
Ord_4502,19296,2010-04-10,HIGH
Ord_4503,19299,2009-03-18,NOT SPECIFIED
Ord_4504,19429,2009-08-24,NOT SPECIFIED
Ord_4505,19430,2010-11-13,CRITICAL
Ord_4506,19524,2010-01-14,CRITICAL
Ord_4507,19556,2010-12-30,NOT SPECIFIED
Ord_4508,19815,2010-03-25,NOT SPECIFIED
Ord_4509,20096,2012-08-19,LOW
Ord_4510,20132,2010-05-17,LOW
Ord_4511,20225,2010-07-26,LOW
Ord_4512,20325,2010-07-03,CRITICAL
Ord_4513,20450,2012-12-07,CRITICAL
Ord_4514,20519,2009-04-10,HIGH
Ord_4515,20679,2010-08-14,MEDIUM
Ord_4516,20706,2009-07-12,HIGH
Ord_4517,20898,2011-10-30,MEDIUM
Ord_4518,20995,2012-03-27,MEDIUM
Ord_4519,21159,2011-06-07,LOW
Ord_4520,21191,2012-11-14,HIGH
Ord_4521,21286,2009-05-16,CRITICAL
Ord_4522,21346,2011-06-07,HIGH
Ord_4523,21475,2011-02-20,CRITICAL
Ord_4524,21539,2010-07-09,MEDIUM
Ord_4525,21639,2011-02-02,NOT SPECIFIED
Ord_4526,21760,2011-01-30,NOT SPECIFIED
Ord_4527,21827,2012-11-09,NOT SPECIFIED
Ord_4528,21927,2011-12-10,HIGH
Ord_4529,21988,2010-03-28,MEDIUM
Ord_4530,22083,2009-02-17,CRITICAL
Ord_4531,22402,2009-05-27,CRITICAL
Ord_4532,22433,2011-03-03,CRITICAL
Ord_4533,22465,2012-07-21,NOT SPECIFIED
Ord_4534,22466,2012-03-28,LOW
Ord_4535,22497,2012-04-28,MEDIUM
Ord_4536,22752,2012-12-07,LOW
Ord_4537,22848,2011-12-10,NOT SPECIFIED
Ord_4538,22850,2011-04-30,MEDIUM
Ord_4539,22912,2010-10-16,LOW
Ord_4540,22913,2010-06-25,CRITICAL
Ord_4541,22914,2012-01-13,CRITICAL
Ord_4542,23042,2009-04-26,MEDIUM
Ord_4543,23168,2010-09-15,LOW
Ord_4544,23235,2011-07-05,HIGH
Ord_4545,23238,2010-03-31,NOT SPECIFIED
Ord_4546,23297,2012-07-02,CRITICAL
Ord_4547,23301,2011-04-18,HIGH
Ord_4548,23329,2010-12-26,LOW
Ord_4549,23366,2010-11-19,NOT SPECIFIED
Ord_4550,23395,2012-10-27,MEDIUM
Ord_4551,23488,2009-01-06,HIGH
Ord_4552,23555,2012-12-11,HIGH
Ord_4553,23617,2011-05-05,NOT SPECIFIED
Ord_4554,23652,2009-08-30,NOT SPECIFIED
Ord_4555,23680,2010-11-06,NOT SPECIFIED
Ord_4556,23719,2010-07-25,CRITICAL
Ord_4557,23778,2009-07-13,LOW
Ord_4558,23808,2009-02-07,LOW
Ord_4559,23877,2009-07-12,NOT SPECIFIED
Ord_4560,24548,2011-03-14,HIGH
Ord_4561,24610,2010-01-18,NOT SPECIFIED
Ord_4562,24677,2012-03-05,LOW
Ord_4563,25027,2009-12-16,MEDIUM
Ord_4564,25378,2011-12-18,NOT SPECIFIED
Ord_4565,25445,2009-05-25,LOW
Ord_4566,25476,2012-10-02,NOT SPECIFIED
Ord_4567,25797,2012-09-01,NOT SPECIFIED
Ord_4568,25889,2010-06-08,LOW
Ord_4569,25986,2012-06-22,MEDIUM
Ord_4570,26021,2012-09-14,CRITICAL
Ord_4571,26055,2012-11-25,NOT SPECIFIED
Ord_4572,26274,2012-06-12,NOT SPECIFIED
Ord_4573,26437,2011-11-28,CRITICAL
Ord_4574,26464,2011-12-11,HIGH
Ord_4575,26631,2010-11-01,CRITICAL
Ord_4576,26689,2009-09-29,HIGH
Ord_4577,26786,2010-04-07,MEDIUM
Ord_4578,26976,2011-05-20,NOT SPECIFIED
Ord_4579,27169,2011-09-11,NOT SPECIFIED
Ord_4580,27524,2010-02-01,NOT SPECIFIED
Ord_4581,27554,2011-03-10,CRITICAL
Ord_4582,27712,2010-03-04,LOW
Ord_4583,27715,2011-09-19,HIGH
Ord_4584,27744,2010-08-03,CRITICAL
Ord_4585,27745,2010-09-20,LOW
Ord_4586,28007,2010-04-08,NOT SPECIFIED
Ord_4587,28129,2012-01-26,MEDIUM
Ord_4588,28224,2012-12-19,CRITICAL
Ord_4589,28354,2009-03-27,LOW
Ord_4590,28387,2012-06-29,NOT SPECIFIED
Ord_4591,28485,2012-01-12,HIGH
Ord_4592,28643,2010-04-27,NOT SPECIFIED
Ord_4593,28737,2011-10-03,CRITICAL
Ord_4594,28807,2011-03-31,HIGH
Ord_4595,28832,2010-09-24,MEDIUM
Ord_4596,28933,2009-07-09,CRITICAL
Ord_4597,29090,2012-01-16,MEDIUM
Ord_4598,29221,2012-05-29,HIGH
Ord_4599,29284,2009-04-10,MEDIUM
Ord_4600,29505,2012-12-27,MEDIUM
Ord_4601,29831,2012-03-29,CRITICAL
Ord_4602,30759,2009-05-08,NOT SPECIFIED
Ord_4603,30848,2011-05-01,MEDIUM
Ord_4604,30885,2010-06-21,HIGH
Ord_4605,30887,2010-07-07,CRITICAL
Ord_4606,31233,2011-09-24,LOW
Ord_4607,31461,2011-06-27,MEDIUM
Ord_4608,31524,2011-06-26,LOW
Ord_4609,31590,2010-06-05,CRITICAL
Ord_4610,31619,2009-09-17,LOW
Ord_4611,32099,2010-05-05,NOT SPECIFIED
Ord_4612,32129,2011-07-02,CRITICAL
Ord_4613,32291,2009-11-05,MEDIUM
Ord_4614,32932,2010-01-09,LOW
Ord_4615,33095,2009-02-15,NOT SPECIFIED
Ord_4616,33126,2011-11-12,CRITICAL
Ord_4617,33222,2012-06-19,MEDIUM
Ord_4618,33317,2009-05-11,HIGH
Ord_4619,33445,2012-08-02,LOW
Ord_4620,33604,2011-08-18,HIGH
Ord_4621,33696,2009-05-07,HIGH
Ord_4622,33702,2012-09-02,NOT SPECIFIED
Ord_4623,33923,2009-01-07,LOW
Ord_4624,33924,2012-10-18,NOT SPECIFIED
Ord_4625,34243,2011-02-11,HIGH
Ord_4626,34279,2012-03-28,NOT SPECIFIED
Ord_4627,34406,2012-09-28,MEDIUM
Ord_4628,34597,2010-12-16,MEDIUM
Ord_4629,34980,2010-08-02,NOT SPECIFIED
Ord_4630,35361,2009-04-06,MEDIUM
Ord_4631,35587,2011-11-10,CRITICAL
Ord_4632,35780,2011-01-17,MEDIUM
Ord_4633,35814,2012-03-27,HIGH
Ord_4634,35938,2012-11-17,NOT SPECIFIED
Ord_4635,35968,2012-03-03,NOT SPECIFIED
Ord_4636,36033,2009-12-19,NOT SPECIFIED
Ord_4637,36067,2009-07-04,HIGH
Ord_4638,36160,2012-11-22,LOW
Ord_4639,36356,2011-12-25,MEDIUM
Ord_4640,36647,2009-06-30,HIGH
Ord_4641,36832,2012-06-01,LOW
Ord_4642,36836,2010-02-26,MEDIUM
Ord_4643,36867,2009-09-05,HIGH
Ord_4644,37250,2010-01-14,HIGH
Ord_4645,37505,2011-06-03,LOW
Ord_4646,37537,2009-01-02,LOW
Ord_4647,37606,2010-02-22,CRITICAL
Ord_4648,37668,2010-01-08,LOW
Ord_4649,37830,2009-08-16,NOT SPECIFIED
Ord_4650,37957,2010-11-05,NOT SPECIFIED
Ord_4651,38406,2010-12-02,MEDIUM
Ord_4652,38594,2009-12-01,MEDIUM
Ord_4653,38657,2010-05-28,NOT SPECIFIED
Ord_4654,38850,2010-04-29,MEDIUM
Ord_4655,38913,2009-09-06,NOT SPECIFIED
Ord_4656,38948,2011-06-05,NOT SPECIFIED
Ord_4657,39041,2011-10-26,CRITICAL
Ord_4658,39136,2009-06-24,HIGH
Ord_4659,39232,2011-07-12,LOW
Ord_4660,39617,2011-12-17,NOT SPECIFIED
Ord_4661,39649,2009-10-19,HIGH
Ord_4662,39654,2012-09-30,MEDIUM
Ord_4663,39808,2012-09-02,LOW
Ord_4664,39841,2010-01-01,MEDIUM
Ord_4665,39847,2010-04-04,NOT SPECIFIED
Ord_4666,39907,2010-08-29,LOW
Ord_4667,40068,2010-04-20,LOW
Ord_4668,40420,2011-01-10,HIGH
Ord_4669,40485,2009-12-27,NOT SPECIFIED
Ord_4670,40998,2009-05-02,MEDIUM
Ord_4671,41091,2009-05-24,MEDIUM
Ord_4672,41152,2011-09-03,HIGH
Ord_4673,41157,2011-04-16,MEDIUM
Ord_4674,41349,2011-12-17,CRITICAL
Ord_4675,41440,2009-09-22,HIGH
Ord_4676,41539,2011-05-03,HIGH
Ord_4677,41574,2010-09-20,HIGH
Ord_4678,41831,2012-07-21,NOT SPECIFIED
Ord_4679,41888,2009-02-28,LOW
Ord_4680,42054,2012-09-14,MEDIUM
Ord_4681,42148,2011-10-20,CRITICAL
Ord_4682,42338,2009-11-02,NOT SPECIFIED
Ord_4683,42343,2009-08-14,CRITICAL
Ord_4684,42467,2010-10-14,HIGH
Ord_4685,42563,2010-08-12,MEDIUM
Ord_4686,42567,2010-01-11,CRITICAL
Ord_4687,42691,2010-05-24,LOW
Ord_4688,42919,2011-10-06,MEDIUM
Ord_4689,43010,2012-10-09,CRITICAL
Ord_4690,43043,2012-04-14,CRITICAL
Ord_4691,43170,2010-05-13,LOW
Ord_4692,43397,2011-05-12,CRITICAL
Ord_4693,43494,2012-01-03,MEDIUM
Ord_4694,43682,2012-08-27,MEDIUM
Ord_4695,43814,2011-01-09,MEDIUM
Ord_4696,43815,2012-06-13,NOT SPECIFIED
Ord_4697,43844,2010-10-31,HIGH
Ord_4698,43846,2009-02-26,HIGH
Ord_4699,43974,2009-09-16,NOT SPECIFIED
Ord_4700,44003,2011-11-17,LOW
Ord_4701,44069,2009-01-02,CRITICAL
Ord_4702,44099,2012-03-12,MEDIUM
Ord_4703,44133,2010-01-06,HIGH
Ord_4704,44261,2012-03-23,HIGH
Ord_4705,44323,2012-08-07,MEDIUM
Ord_4706,44517,2009-04-23,MEDIUM
Ord_4707,44549,2012-01-22,MEDIUM
Ord_4708,44679,2012-06-03,MEDIUM
Ord_4709,44836,2009-09-11,MEDIUM
Ord_4710,45120,2009-04-09,CRITICAL
Ord_4711,45158,2010-04-10,LOW
Ord_4712,45254,2010-07-26,HIGH
Ord_4713,45315,2012-04-20,MEDIUM
Ord_4714,45380,2009-04-30,CRITICAL
Ord_4715,45409,2010-04-12,CRITICAL
Ord_4716,45539,2009-08-02,NOT SPECIFIED
Ord_4717,45605,2010-04-10,MEDIUM
Ord_4718,45664,2012-06-09,NOT SPECIFIED
Ord_4719,45671,2011-06-12,LOW
Ord_4720,45762,2010-07-21,LOW
Ord_4721,46151,2009-11-08,CRITICAL
Ord_4722,46407,2009-03-26,NOT SPECIFIED
Ord_4723,46499,2009-06-07,CRITICAL
Ord_4724,46631,2012-03-11,NOT SPECIFIED
Ord_4725,46662,2011-12-29,CRITICAL
Ord_4726,46691,2012-06-24,CRITICAL
Ord_4727,46880,2010-07-03,CRITICAL
Ord_4728,47011,2009-02-19,HIGH
Ord_4729,47201,2009-12-28,CRITICAL
Ord_4730,47457,2009-06-03,LOW
Ord_4731,47522,2012-10-23,HIGH
Ord_4732,47553,2011-05-22,MEDIUM
Ord_4733,47584,2010-07-27,CRITICAL
Ord_4734,47683,2010-09-01,LOW
Ord_4735,47872,2009-06-12,CRITICAL
Ord_4736,47877,2009-08-28,MEDIUM
Ord_4737,47879,2012-01-11,CRITICAL
Ord_4738,47910,2009-08-15,HIGH
Ord_4739,47972,2010-10-11,MEDIUM
Ord_4740,48192,2009-12-16,CRITICAL
Ord_4741,48288,2011-07-22,MEDIUM
Ord_4742,48293,2012-04-09,CRITICAL
Ord_4743,48294,2010-05-26,HIGH
Ord_4744,48322,2012-03-04,MEDIUM
Ord_4745,48353,2012-12-15,NOT SPECIFIED
Ord_4746,48420,2009-10-11,LOW
Ord_4747,48512,2011-08-03,NOT SPECIFIED
Ord_4748,48641,2011-12-05,HIGH
Ord_4749,48672,2012-12-26,HIGH
Ord_4750,48709,2011-08-28,HIGH
Ord_4751,48832,2010-05-05,HIGH
Ord_4752,48836,2009-02-14,CRITICAL
Ord_4753,48935,2010-01-07,LOW
Ord_4754,49026,2011-03-07,LOW
Ord_4755,49925,2010-01-22,HIGH
Ord_4756,50337,2009-04-16,NOT SPECIFIED
Ord_4757,50656,2009-10-25,CRITICAL
Ord_4758,50950,2012-12-30,NOT SPECIFIED
Ord_4759,50977,2012-06-11,LOW
Ord_4760,51011,2010-06-06,LOW
Ord_4761,51171,2010-06-21,HIGH
Ord_4762,51267,2012-05-03,LOW
Ord_4763,51362,2010-02-22,MEDIUM
Ord_4764,51489,2012-03-03,CRITICAL
Ord_4765,51493,2011-07-06,LOW
Ord_4766,51969,2011-09-04,HIGH
Ord_4767,52003,2012-02-18,LOW
Ord_4768,52196,2010-01-30,NOT SPECIFIED
Ord_4769,52292,2010-10-03,NOT SPECIFIED
